SID,NAME,ISO_TIME,LAT,LON,USA_WIND,dist_km
2016225N16138,CHANTHU,2016-08-17 15:00:00,46.1,143.8, ,3154.269812609222
2016225N16138,CHANTHU,2016-08-17 18:00:00,47.8,144.6, ,3329.230410823187
2016225N16138,CHANTHU,2016-08-17 21:00:00,49.7,145.0, ,3499.952143276735
2016225N16138,CHANTHU,2016-08-18 00:00:00,51.5,145.4, ,3665.0965674011304
2016225N16138,CHANTHU,2016-08-18 03:00:00,53.1,146.0, ,3824.295348620392
2016225N16138,CHANTHU,2016-08-18 06:00:00,54.6,146.6, ,3975.2068710030953
2016225N16138,CHANTHU,2016-08-18 09:00:00,56.3,147.1, ,4138.765733149234
2016225N16138,CHANTHU,2016-08-18 12:00:00,58.0,147.6, ,4302.750922287249
2016225N16138,CHANTHU,2016-08-18 15:00:00,59.4,148.2, ,4444.764615054272
2016225N16138,CHANTHU,2016-08-18 18:00:00,60.6,149.1, ,4579.448582335637
2016228N22117,DIANMU,2016-08-15 06:00:00,21.8,117.1, ,526.2933525266259
2016228N22117,DIANMU,2016-08-15 09:00:00,21.7,116.7, ,567.8986017108649
2016228N22117,DIANMU,2016-08-15 12:00:00,21.7,116.3, ,604.6433406727234
2016228N22117,DIANMU,2016-08-15 15:00:00,21.7,115.8, ,651.2827543220488
2016228N22117,DIANMU,2016-08-15 18:00:00,21.7,115.4, ,689.0610327926443
2016228N22117,DIANMU,2016-08-15 21:00:00,21.7,115.0, ,727.1839211586622
2016228N22117,DIANMU,2016-08-16 00:00:00,21.7,114.7, ,755.9707351612058
2016228N22117,DIANMU,2016-08-16 03:00:00,21.7,114.3, ,794.577996092079
2016228N22117,DIANMU,2016-08-16 06:00:00,21.7,114.0, ,823.682166362896
2016228N22117,DIANMU,2016-08-16 09:00:00,21.7,113.7, ,852.8991925631741
2016228N22117,DIANMU,2016-08-16 12:00:00,21.7,113.6, ,862.6612794075749
2016228N22117,DIANMU,2016-08-16 15:00:00,21.6,113.4, ,885.8369342028842
2016228N22117,DIANMU,2016-08-16 18:00:00,21.6,113.3, ,895.5979995670091
2016228N22117,DIANMU,2016-08-16 21:00:00,21.5,113.2, ,909.0456914291866
2016228N22117,DIANMU,2016-08-17 00:00:00,21.5,113.2, ,909.0456914291866
2016228N22117,DIANMU,2016-08-17 03:00:00,21.4,113.0, ,932.2859052464198
2016228N22117,DIANMU,2016-08-17 06:00:00,21.3,113.0, ,936.1324765822346
2016228N22117,DIANMU,2016-08-17 09:00:00,21.2,112.9, ,949.7664653979863
2016228N22117,DIANMU,2016-08-17 12:00:00,21.1,112.8,20,963.4576673120823
2016228N22117,DIANMU,2016-08-17 15:00:00,21.0,112.7,20,977.2038464505515
2016228N22117,DIANMU,2016-08-17 18:00:00,21.0,112.4,20,1006.1662344028335
2016228N22117,DIANMU,2016-08-17 21:00:00,21.0,112.1,23,1035.233566369982
2016228N22117,DIANMU,2016-08-18 00:00:00,21.0,111.7,25,1074.1383306649518
2016228N22117,DIANMU,2016-08-18 03:00:00,20.9,111.3,25,1116.966484121898
2016228N22117,DIANMU,2016-08-18 06:00:00,20.8,110.7,25,1179.3719751213398
2016228N22117,DIANMU,2016-08-18 09:00:00,20.6,110.1,28,1245.6251383163544
2016228N22117,DIANMU,2016-08-18 12:00:00,20.5,109.5,30,1308.164204775982
2016228N22117,DIANMU,2016-08-18 15:00:00,20.5,109.0,35,1357.2784435716896
2016228N22117,DIANMU,2016-08-18 18:00:00,20.4,108.5,40,1410.1431777836606
2016228N22117,DIANMU,2016-08-18 21:00:00,20.4,108.1,43,1449.5949163010732
2016228N22117,DIANMU,2016-08-19 00:00:00,20.5,107.6,45,1495.5954566258058
2016228N22117,DIANMU,2016-08-19 03:00:00,20.6,107.1,43,1541.9443141975714
2016228N22117,DIANMU,2016-08-19 06:00:00,20.7,106.4,40,1608.5832345183037
2016228N22117,DIANMU,2016-08-19 09:00:00,20.8,105.8,35,1665.602428330959
2016228N22117,DIANMU,2016-08-19 12:00:00,21.0,105.0,30,1740.2384792243888
2016228N22117,DIANMU,2016-08-19 15:00:00,21.2,104.0,28,1835.7310368544622
2016228N22117,DIANMU,2016-08-19 18:00:00,21.6,103.0,25,1927.2904168436683
2016228N22117,DIANMU,2016-08-19 21:00:00,21.9,102.1,23,2012.1042615874524
2016228N22117,DIANMU,2016-08-20 00:00:00,22.3,101.2,20,2095.8081215242833
2016230N15138,MINDULLE,2016-08-16 18:00:00,15.4,138.1,20,1970.3541867242077
2016230N15138,MINDULLE,2016-08-16 21:00:00,15.4,138.6,23,2016.1079454276976
2016230N15138,MINDULLE,2016-08-17 00:00:00,15.4,139.0,25,2052.9300761148766
2016230N15138,MINDULLE,2016-08-17 03:00:00,15.3,139.5,25,2104.795022755808
2016230N15138,MINDULLE,2016-08-17 06:00:00,15.2,139.9,25,2147.486966805004
2016230N15138,MINDULLE,2016-08-17 09:00:00,15.2,140.3,28,2184.7237124667136
2016230N15138,MINDULLE,2016-08-17 12:00:00,15.2,140.6,30,2212.7560220866853
2016230N15138,MINDULLE,2016-08-17 15:00:00,15.2,141.0,30,2250.265552215559
2016230N15138,MINDULLE,2016-08-17 18:00:00,15.2,141.3,30,2278.4933118382964
2016230N15138,MINDULLE,2016-08-17 21:00:00,15.2,141.7,30,2316.251938599212
2016230N15138,MINDULLE,2016-08-18 00:00:00,15.3,142.0,30,2339.4703359450386
2016230N15138,MINDULLE,2016-08-18 03:00:00,15.4,142.4,33,2372.43016415729
2016230N15138,MINDULLE,2016-08-18 06:00:00,15.6,142.7,35,2391.118683014723
2016230N15138,MINDULLE,2016-08-18 09:00:00,16.0,143.0,35,2400.6273261379492
2016230N15138,MINDULLE,2016-08-18 12:00:00,16.2,143.0,35,2391.217895835137
2016230N15138,MINDULLE,2016-08-18 15:00:00,16.6,143.0,35,2372.88800669694
2016230N15138,MINDULLE,2016-08-18 18:00:00,16.9,142.9,35,2349.796971292046
2016230N15138,MINDULLE,2016-08-18 21:00:00,17.1,142.7,35,2321.517493080202
2016230N15138,MINDULLE,2016-08-19 00:00:00,17.4,142.3,40,2269.4670659191593
2016230N15138,MINDULLE,2016-08-19 03:00:00,17.6,142.0,43,2231.596167294568
2016230N15138,MINDULLE,2016-08-19 06:00:00,17.9,141.6,45,2179.8549405302097
2016230N15138,MINDULLE,2016-08-19 09:00:00,18.3,141.3,45,2134.20708423004
2016230N15138,MINDULLE,2016-08-19 12:00:00,18.7,141.1,45,2099.0003800249206
2016230N15138,MINDULLE,2016-08-19 15:00:00,19.0,140.8,48,2058.111602455759
2016230N15138,MINDULLE,2016-08-19 18:00:00,19.3,140.6,50,2027.477842160212
2016230N15138,MINDULLE,2016-08-19 21:00:00,19.8,140.7,50,2020.5862540971395
2016230N15138,MINDULLE,2016-08-20 00:00:00,20.3,140.7,55,2005.0889717675968
2016230N15138,MINDULLE,2016-08-20 03:00:00,21.2,140.8,55,1990.814599843682
2016230N15138,MINDULLE,2016-08-20 06:00:00,22.1,140.9,55,1981.2618565596456
2016230N15138,MINDULLE,2016-08-20 09:00:00,23.2,141.0,55,1973.830600960468
2016230N15138,MINDULLE,2016-08-20 12:00:00,24.2,141.0,55,1964.123324776902
2016230N15138,MINDULLE,2016-08-20 15:00:00,25.2,140.9,58,1950.4226835537759
2016230N15138,MINDULLE,2016-08-20 18:00:00,26.2,140.8,60,1943.017157502717
2016230N15138,MINDULLE,2016-08-20 21:00:00,27.1,140.7,58,1940.8146429954925
2016230N15138,MINDULLE,2016-08-21 00:00:00,28.0,140.5,55,1934.1149179322606
2016230N15138,MINDULLE,2016-08-21 03:00:00,29.0,140.2,58,1925.7651312273586
2016230N15138,MINDULLE,2016-08-21 06:00:00,29.9,139.9,60,1921.6192463148393
2016230N15138,MINDULLE,2016-08-21 09:00:00,30.7,139.8,58,1938.104887201759
2016230N15138,MINDULLE,2016-08-21 12:00:00,31.5,139.6,55,1949.7025365632949
2016230N15138,MINDULLE,2016-08-21 15:00:00,32.3,139.3,58,1957.0077371420846
2016230N15138,MINDULLE,2016-08-21 18:00:00,33.1,139.2,60,1985.782952787405
2016230N15138,MINDULLE,2016-08-21 21:00:00,33.7,139.2,63,2015.8768134418224
2016230N15138,MINDULLE,2016-08-22 00:00:00,34.3,139.5,65,2071.755388984939
2016230N15138,MINDULLE,2016-08-22 03:00:00,35.0,139.7,63,2125.9309421559096
2016230N15138,MINDULLE,2016-08-22 06:00:00,35.9,140.0,60,2200.733195313869
2016230N15138,MINDULLE,2016-08-22 09:00:00,36.7,140.3,55,2271.1553334327127
2016230N15138,MINDULLE,2016-08-22 12:00:00,37.8,140.7,50,2368.8444990226735
2016230N15138,MINDULLE,2016-08-22 15:00:00,39.1,141.0,45,2474.691923861082
2016230N15138,MINDULLE,2016-08-22 18:00:00,40.6,141.7,40,2623.9761771971203
2016230N15138,MINDULLE,2016-08-22 20:00:00,41.8,142.3,40,2746.975988637523
2016230N15138,MINDULLE,2016-08-22 21:00:00,42.3,142.6,40,2801.543919561055
2016230N15138,MINDULLE,2016-08-23 00:00:00,44.0,143.9,40,3003.997087798926
2016230N15138,MINDULLE,2016-08-23 03:00:00,45.9,145.4,40,3231.0453224291355
2016230N15138,MINDULLE,2016-08-23 06:00:00,48.2,147.0,40,3490.3702964162558
2016230N25160,LIONROCK,2016-08-16 18:00:00,25.0,160.2,20,3890.1483899132104
2016230N25160,LIONROCK,2016-08-16 21:00:00,25.4,159.6,25,3825.219633607348
2016230N25160,LIONROCK,2016-08-17 00:00:00,26.0,159.0,30,3759.021276102764
2016230N25160,LIONROCK,2016-08-17 03:00:00,26.6,158.0,33,3654.6061977357203
2016230N25160,LIONROCK,2016-08-17 06:00:00,27.1,157.0,35,3552.5361342060446
2016230N25160,LIONROCK,2016-08-17 09:00:00,27.3,156.2,35,3472.6235359269403
2016230N25160,LIONROCK,2016-08-17 12:00:00,27.6,155.4,35,3392.86261893778
2016230N25160,LIONROCK,2016-08-17 15:00:00,28.0,154.6,35,3313.7828292705326
2016230N25160,LIONROCK,2016-08-17 18:00:00,28.3,153.7,35,3225.8408217279753
2016230N25160,LIONROCK,2016-08-17 21:00:00,28.7,152.9,35,3148.905220686973
2016230N25160,LIONROCK,2016-08-18 00:00:00,29.2,152.0,35,3064.217323160416
2016230N25160,LIONROCK,2016-08-18 03:00:00,29.7,151.1,35,2981.54034214564
2016230N25160,LIONROCK,2016-08-18 06:00:00,30.3,150.2,35,2902.346661515763
2016230N25160,LIONROCK,2016-08-18 09:00:00,30.7,149.4,35,2832.2895997280916
2016230N25160,LIONROCK,2016-08-18 12:00:00,31.2,148.6,35,2765.8591970099856
2016230N25160,LIONROCK,2016-08-18 15:00:00,31.7,147.7,35,2692.624845778838
2016230N25160,LIONROCK,2016-08-18 18:00:00,32.2,146.8,35,2622.2422002771104
2016230N25160,LIONROCK,2016-08-18 21:00:00,32.6,145.9,35,2551.887300299693
2016230N25160,LIONROCK,2016-08-19 00:00:00,32.8,144.8,35,2459.5497633843256
2016230N25160,LIONROCK,2016-08-19 03:00:00,33.0,143.8,35,2377.828029307198
2016230N25160,LIONROCK,2016-08-19 06:00:00,33.1,142.8,35,2293.9245675759344
2016230N25160,LIONROCK,2016-08-19 09:00:00,33.0,142.0,35,2220.3345997345787
2016230N25160,LIONROCK,2016-08-19 12:00:00,32.9,141.3,35,2155.560116897946
2016230N25160,LIONROCK,2016-08-19 15:00:00,32.6,140.5,35,2073.6802070664476
2016230N25160,LIONROCK,2016-08-19 18:00:00,32.4,139.8,35,2004.5444860979642
2016230N25160,LIONROCK,2016-08-19 21:00:00,32.0,139.1,35,1926.5315224445358
2016230N25160,LIONROCK,2016-08-20 00:00:00,31.6,138.5,35,1856.999764727638
2016230N25160,LIONROCK,2016-08-20 03:00:00,31.3,138.0,35,1800.3723681258034
2016230N25160,LIONROCK,2016-08-20 06:00:00,31.1,137.5,35,1747.9169711633804
2016230N25160,LIONROCK,2016-08-20 09:00:00,30.8,137.1,38,1699.8628634802642
2016230N25160,LIONROCK,2016-08-20 12:00:00,30.5,136.7,40,1651.7913587306027
2016230N25160,LIONROCK,2016-08-20 15:00:00,30.4,136.2,40,1603.2456734805971
2016230N25160,LIONROCK,2016-08-20 18:00:00,30.2,135.6,40,1541.528261168979
2016230N25160,LIONROCK,2016-08-20 21:00:00,30.1,134.9,40,1475.3851254466979
2016230N25160,LIONROCK,2016-08-21 00:00:00,29.9,134.4,40,1422.3518854211816
2016230N25160,LIONROCK,2016-08-21 03:00:00,29.7,133.9,40,1369.228585695069
2016230N25160,LIONROCK,2016-08-21 06:00:00,29.5,133.7,40,1342.4541346637377
2016230N25160,LIONROCK,2016-08-21 09:00:00,29.3,133.4,40,1306.8616129480242
2016230N25160,LIONROCK,2016-08-21 12:00:00,29.1,133.3,40,1289.0810910559853
2016230N25160,LIONROCK,2016-08-21 15:00:00,29.0,133.2,43,1275.7787960087767
2016230N25160,LIONROCK,2016-08-21 18:00:00,28.9,133.2,45,1271.4802977426014
2016230N25160,LIONROCK,2016-08-21 21:00:00,28.8,133.2,45,1267.2636804457165
2016230N25160,LIONROCK,2016-08-22 00:00:00,28.7,133.3,45,1272.2051249042077
2016230N25160,LIONROCK,2016-08-22 03:00:00,28.7,133.5,48,1290.3939480786973
2016230N25160,LIONROCK,2016-08-22 06:00:00,28.7,133.6,50,1299.5068663155057
2016230N25160,LIONROCK,2016-08-22 09:00:00,28.6,133.9,50,1323.118374042143
2016230N25160,LIONROCK,2016-08-22 12:00:00,28.5,134.1,50,1337.8678749750732
2016230N25160,LIONROCK,2016-08-22 15:00:00,28.4,134.3,50,1352.8723234032036
2016230N25160,LIONROCK,2016-08-22 18:00:00,28.2,134.3,50,1346.1131905506554
2016230N25160,LIONROCK,2016-08-22 21:00:00,28.0,134.4,53,1349.1086853266359
2016230N25160,LIONROCK,2016-08-23 00:00:00,27.8,134.4,55,1343.074079333678
2016230N25160,LIONROCK,2016-08-23 03:00:00,27.6,134.3,55,1327.8352328001633
2016230N25160,LIONROCK,2016-08-23 06:00:00,27.4,134.2,55,1312.8330047158152
2016230N25160,LIONROCK,2016-08-23 09:00:00,27.1,134.1,58,1295.6241055031883
2016230N25160,LIONROCK,2016-08-23 12:00:00,26.7,134.0,60,1276.9549042350227
2016230N25160,LIONROCK,2016-08-23 15:00:00,26.4,133.7,65,1241.690679009562
2016230N25160,LIONROCK,2016-08-23 18:00:00,26.0,133.3,70,1195.4233275074794
2016230N25160,LIONROCK,2016-08-23 21:00:00,25.6,133.0,75,1160.0950322200083
2016230N25160,LIONROCK,2016-08-24 00:00:00,25.3,132.8,80,1136.9088923004172
2016230N25160,LIONROCK,2016-08-24 03:00:00,25.1,132.6,88,1115.178318648854
2016230N25160,LIONROCK,2016-08-24 06:00:00,24.9,132.3,95,1083.6965978918354
2016230N25160,LIONROCK,2016-08-24 09:00:00,24.6,132.1,98,1062.309567568951
2016230N25160,LIONROCK,2016-08-24 12:00:00,24.4,131.8,100,1031.6785918955957
2016230N25160,LIONROCK,2016-08-24 15:00:00,24.1,131.6,105,1011.8145740587443
2016230N25160,LIONROCK,2016-08-24 18:00:00,23.9,131.4,110,992.3718894602472
2016230N25160,LIONROCK,2016-08-24 21:00:00,23.7,131.2,108,973.4037666692255
2016230N25160,LIONROCK,2016-08-25 00:00:00,23.6,131.1,105,964.1072445727708
2016230N25160,LIONROCK,2016-08-25 03:00:00,23.5,131.0,103,954.9410605170622
2016230N25160,LIONROCK,2016-08-25 06:00:00,23.5,130.9,100,944.7896953509544
2016230N25160,LIONROCK,2016-08-25 09:00:00,23.5,130.9,98,944.7896953509544
2016230N25160,LIONROCK,2016-08-25 12:00:00,23.4,130.8,95,935.7626069888203
2016230N25160,LIONROCK,2016-08-25 15:00:00,23.3,130.7,95,926.8759834527767
2016230N25160,LIONROCK,2016-08-25 18:00:00,23.1,130.6,95,919.6634098024748
2016230N25160,LIONROCK,2016-08-25 21:00:00,23.1,130.8,95,939.910428927248
2016230N25160,LIONROCK,2016-08-26 00:00:00,23.2,131.0,95,958.667692197904
2016230N25160,LIONROCK,2016-08-26 03:00:00,23.1,131.1,95,970.2900472706657
2016230N25160,LIONROCK,2016-08-26 06:00:00,23.1,131.3,95,990.5486961972596
2016230N25160,LIONROCK,2016-08-26 09:00:00,23.1,131.7,93,1031.0780088511924
2016230N25160,LIONROCK,2016-08-26 12:00:00,23.2,132.2,90,1080.34591907104
2016230N25160,LIONROCK,2016-08-26 15:00:00,23.3,132.4,90,1099.3415188858976
2016230N25160,LIONROCK,2016-08-26 18:00:00,23.5,132.5,90,1107.2399251761371
2016230N25160,LIONROCK,2016-08-26 21:00:00,23.6,132.8,95,1136.7456340784504
2016230N25160,LIONROCK,2016-08-27 00:00:00,23.7,133.1,100,1166.3600460811895
2016230N25160,LIONROCK,2016-08-27 03:00:00,23.9,133.4,103,1195.4220540039908
2016230N25160,LIONROCK,2016-08-27 06:00:00,24.0,133.8,105,1235.463715944983
2016230N25160,LIONROCK,2016-08-27 09:00:00,24.2,134.2,108,1275.1871804211664
2016230N25160,LIONROCK,2016-08-27 12:00:00,24.5,134.6,110,1315.0796042703796
2016230N25160,LIONROCK,2016-08-27 15:00:00,24.8,135.1,113,1365.7204248198634
2016230N25160,LIONROCK,2016-08-27 18:00:00,25.1,135.6,115,1416.8899860877902
2016230N25160,LIONROCK,2016-08-27 21:00:00,25.5,136.1,118,1469.116229679613
2016230N25160,LIONROCK,2016-08-28 00:00:00,26.1,136.6,120,1524.123954696646
2016230N25160,LIONROCK,2016-08-28 03:00:00,26.9,137.3,120,1603.7460263438618
2016230N25160,LIONROCK,2016-08-28 06:00:00,27.7,137.9,120,1676.5234396439218
2016230N25160,LIONROCK,2016-08-28 09:00:00,28.1,138.3,118,1723.5423442562617
2016230N25160,LIONROCK,2016-08-28 12:00:00,28.5,138.8,115,1780.574943762195
2016230N25160,LIONROCK,2016-08-28 15:00:00,28.9,139.7,108,1875.861874976372
2016230N25160,LIONROCK,2016-08-28 18:00:00,29.4,140.5,100,1964.0060166809537
2016230N25160,LIONROCK,2016-08-28 21:00:00,29.9,141.2,93,2042.825338483713
2016230N25160,LIONROCK,2016-08-29 00:00:00,30.5,141.7,85,2106.0741223023924
2016230N25160,LIONROCK,2016-08-29 03:00:00,30.9,142.2,78,2163.9531480809287
2016230N25160,LIONROCK,2016-08-29 06:00:00,31.4,142.7,70,2225.015192982584
2016230N25160,LIONROCK,2016-08-29 09:00:00,32.0,143.1,68,2280.631174331834
2016230N25160,LIONROCK,2016-08-29 12:00:00,32.6,143.4,65,2328.08575127402
2016230N25160,LIONROCK,2016-08-29 15:00:00,33.2,143.6,65,2367.66024398929
2016230N25160,LIONROCK,2016-08-29 18:00:00,34.0,143.6,65,2399.1922643314338
2016230N25160,LIONROCK,2016-08-29 21:00:00,34.9,143.2,65,2404.5942290071735
2016230N25160,LIONROCK,2016-08-30 00:00:00,35.9,142.6,65,2404.3132997857188
2016230N25160,LIONROCK,2016-08-30 03:00:00,36.7,142.3,63,2423.337603564679
2016230N25160,LIONROCK,2016-08-30 06:00:00,37.8,142.0,60,2463.9027018031834
2016230N25160,LIONROCK,2016-08-30 08:00:00,38.8,141.7,60,2504.0658141449367
2016230N25160,LIONROCK,2016-08-30 09:00:00,39.4,141.4,60,2522.2581259802746
2016230N25160,LIONROCK,2016-08-30 12:00:00,41.2,140.0,45,2558.7147535114946
2016230N25160,LIONROCK,2016-08-30 15:00:00,42.4,138.2, ,2548.627583206652
2016230N25160,LIONROCK,2016-08-30 18:00:00,43.8,135.9, ,2553.779027198783
2016232N22153,KOMPASU,2016-08-18 12:00:00,22.3,152.8, ,3185.6380617065124
2016232N22153,KOMPASU,2016-08-18 15:00:00,23.2,153.2, ,3210.7765526668136
2016232N22153,KOMPASU,2016-08-18 18:00:00,24.1,153.4, ,3218.3115833348793
2016232N22153,KOMPASU,2016-08-18 21:00:00,24.9,153.2, ,3189.280431601567
2016232N22153,KOMPASU,2016-08-19 00:00:00,25.7,152.8,20,3142.6686319522373
2016232N22153,KOMPASU,2016-08-19 03:00:00,26.5,152.6,20,3118.6608214817893
2016232N22153,KOMPASU,2016-08-19 06:00:00,27.3,152.3,20,3087.3435188357575
2016232N22153,KOMPASU,2016-08-19 09:00:00,28.3,151.8,23,3039.8859625505293
2016232N22153,KOMPASU,2016-08-19 12:00:00,29.3,151.2,25,2987.5474561596316
2016232N22153,KOMPASU,2016-08-19 15:00:00,30.4,150.3,28,2913.22529277469
2016232N22153,KOMPASU,2016-08-19 18:00:00,31.4,149.3,30,2835.2113795268647
2016232N22153,KOMPASU,2016-08-19 21:00:00,32.1,148.3,30,2757.31017591873
2016232N22153,KOMPASU,2016-08-20 00:00:00,32.7,147.4,30,2690.402522072036
2016232N22153,KOMPASU,2016-08-20 03:00:00,33.5,146.5,33,2633.763277857202
2016232N22153,KOMPASU,2016-08-20 06:00:00,34.4,145.6,35,2586.8951617747007
2016232N22153,KOMPASU,2016-08-20 09:00:00,35.3,144.5,35,2530.7381383113866
2016232N22153,KOMPASU,2016-08-20 12:00:00,36.2,143.6,35,2499.54224084918
2016232N22153,KOMPASU,2016-08-20 15:00:00,37.0,142.9,35,2486.234352281446
2016232N22153,KOMPASU,2016-08-20 18:00:00,37.8,142.5,35,2501.095279359004
2016232N22153,KOMPASU,2016-08-20 21:00:00,38.3,142.5,35,2530.766577594826
2016232N22153,KOMPASU,2016-08-21 00:00:00,38.9,142.7,35,2581.8344898392106
2016232N22153,KOMPASU,2016-08-21 03:00:00,39.8,142.7,33,2638.4840548009824
2016232N22153,KOMPASU,2016-08-21 06:00:00,40.7,142.9,30,2711.016425751309
2016232N22153,KOMPASU,2016-08-21 09:00:00,41.6,143.3,28,2798.0762852967555
2016232N22153,KOMPASU,2016-08-21 12:00:00,42.5,143.9,25,2898.547474975596
2016232N22153,KOMPASU,2016-08-21 14:00:00,43.1,144.1, ,2952.7446701313893
2016232N22153,KOMPASU,2016-08-21 15:00:00,43.5,144.3, ,2993.237531117054
2016232N22153,KOMPASU,2016-08-21 18:00:00,44.9,144.9, ,3129.233670776814
2016232N22153,KOMPASU,2016-08-21 21:00:00,46.0,145.4, ,3238.3095856106756
2016232N22153,KOMPASU,2016-08-22 00:00:00,46.8,145.8, ,3319.891623605106
2016232N22153,KOMPASU,2016-08-22 03:00:00,47.5,146.3, ,3399.7222332697615
2016232N22153,KOMPASU,2016-08-22 06:00:00,48.2,147.0, ,3490.3702964162558
2016236N13146,UNNAMED,2016-08-22 18:00:00,12.6,146.1,20,2871.749526160603
2016236N13146,UNNAMED,2016-08-22 21:00:00,12.2,146.0,25,2884.6851917431463
2016236N13146,UNNAMED,2016-08-23 00:00:00,12.2,145.8,30,2865.977387838511
2016236N13146,UNNAMED,2016-08-23 03:00:00,12.8,145.6,33,2813.6258098975945
2016236N13146,UNNAMED,2016-08-23 06:00:00,13.7,145.4,35,2746.1641895729936
2016236N13146,UNNAMED,2016-08-23 09:00:00,14.7,145.2,38,2675.948447737539
2016236N13146,UNNAMED,2016-08-23 12:00:00,15.7,145.1,40,2618.491458962355
2016236N13146,UNNAMED,2016-08-23 15:00:00,16.5,145.1,35,2582.8765525055355
2016236N13146,UNNAMED,2016-08-23 18:00:00,17.4,145.3,30,2565.602875865518
2016236N13146,UNNAMED,2016-08-23 21:00:00,18.3,145.6,28,2561.8992060006335
2016236N13146,UNNAMED,2016-08-24 00:00:00,19.4,146.1,25,2575.8890889032828
2016236N13146,UNNAMED,2016-08-24 03:00:00,20.8,146.7,28,2598.1772849335316
2016236N13146,UNNAMED,2016-08-24 06:00:00,22.2,147.3,30,2629.236520454085
2016236N13146,UNNAMED,2016-08-24 09:00:00,23.4,147.8,30,2661.0736855018595
2016236N13146,UNNAMED,2016-08-24 12:00:00,24.5,148.1,30,2679.430038784523
2016244N21123,NAMTHEUN,2016-08-30 18:00:00,20.8,123.0,15,385.79184146496726
2016244N21123,NAMTHEUN,2016-08-30 21:00:00,21.0,123.6,20,392.97240345097134
2016244N21123,NAMTHEUN,2016-08-31 00:00:00,21.1,123.8,25,394.643110839
2016244N21123,NAMTHEUN,2016-08-31 03:00:00,21.2,124.2,25,410.52622565011086
2016244N21123,NAMTHEUN,2016-08-31 06:00:00,21.4,124.7,25,429.6024099803119
2016244N21123,NAMTHEUN,2016-08-31 09:00:00,21.7,125.3,28,456.45109884187184
2016244N21123,NAMTHEUN,2016-08-31 12:00:00,22.2,126.0,30,490.8311302439677
2016244N21123,NAMTHEUN,2016-08-31 15:00:00,22.6,126.5,33,521.8535627529019
2016244N21123,NAMTHEUN,2016-08-31 18:00:00,23.1,126.9,35,546.7252864003045
2016244N21123,NAMTHEUN,2016-08-31 21:00:00,23.5,127.3,40,579.73214067415
2016244N21123,NAMTHEUN,2016-09-01 00:00:00,23.8,127.7,45,617.2373610346206
2016244N21123,NAMTHEUN,2016-09-01 03:00:00,24.1,128.3,53,676.9297203289632
2016244N21123,NAMTHEUN,2016-09-01 06:00:00,24.4,129.0,60,748.1802708907936
2016244N21123,NAMTHEUN,2016-09-01 09:00:00,24.7,129.6,65,810.3385054496165
2016244N21123,NAMTHEUN,2016-09-01 12:00:00,25.0,130.1,70,863.2599326104203
2016244N21123,NAMTHEUN,2016-09-01 15:00:00,25.3,130.4,73,896.9375903533872
2016244N21123,NAMTHEUN,2016-09-01 18:00:00,25.7,130.6,75,923.3271448613054
2016244N21123,NAMTHEUN,2016-09-01 21:00:00,26.1,130.7,80,941.5878933373621
2016244N21123,NAMTHEUN,2016-09-02 00:00:00,26.4,130.8,85,958.8468927192606
2016244N21123,NAMTHEUN,2016-09-02 03:00:00,26.8,130.8,93,970.522810356077
2016244N21123,NAMTHEUN,2016-09-02 06:00:00,27.1,130.8,100,980.5039038948265
2016244N21123,NAMTHEUN,2016-09-02 09:00:00,27.4,130.8,100,991.4993717488112
2016244N21123,NAMTHEUN,2016-09-02 12:00:00,27.8,130.8,100,1007.6800763667791
2016244N21123,NAMTHEUN,2016-09-02 15:00:00,28.1,130.7,98,1011.9747925188273
2016244N21123,NAMTHEUN,2016-09-02 18:00:00,28.5,130.6,95,1022.4867585107029
2016244N21123,NAMTHEUN,2016-09-02 21:00:00,28.9,130.4,93,1026.4893164412483
2016244N21123,NAMTHEUN,2016-09-03 00:00:00,29.3,130.3,90,1041.0766214787313
2016244N21123,NAMTHEUN,2016-09-03 03:00:00,29.7,130.2,85,1057.476126831218
2016244N21123,NAMTHEUN,2016-09-03 06:00:00,30.0,130.1,80,1068.975344156998
2016244N21123,NAMTHEUN,2016-09-03 09:00:00,30.3,130.0,75,1081.509497543681
2016244N21123,NAMTHEUN,2016-09-03 12:00:00,30.5,129.9,70,1087.9526318674043
2016244N21123,NAMTHEUN,2016-09-03 15:00:00,30.8,129.9,65,1109.4193733309019
2016244N21123,NAMTHEUN,2016-09-03 18:00:00,31.0,129.8,60,1116.9384232207708
2016244N21123,NAMTHEUN,2016-09-03 21:00:00,31.2,129.7,58,1124.958142949215
2016244N21123,NAMTHEUN,2016-09-04 00:00:00,31.4,129.6,55,1133.467583829298
2016244N21123,NAMTHEUN,2016-09-04 03:00:00,31.7,129.6,53,1157.0210140867819
2016244N21123,NAMTHEUN,2016-09-04 06:00:00,31.9,129.6,50,1172.9847715877233
2016244N21123,NAMTHEUN,2016-09-04 09:00:00,32.2,129.7,45,1203.7004548672467
2016244N21123,NAMTHEUN,2016-09-04 12:00:00,32.4,129.7,40,1220.0485792496327
2016244N21123,NAMTHEUN,2016-09-04 15:00:00,32.7,129.8,35,1251.1089590514257
2016244N21123,NAMTHEUN,2016-09-04 16:00:00,32.8,129.8,33,1259.4348227169546
2016244N21123,NAMTHEUN,2016-09-04 18:00:00,33.1,129.9,30,1290.7203432950053
